id;X;Y;Z;dhid;V
1086;114.1915527;227.0576292;15.45965012;19;1.11658582
1087;114.7064016;225.4229291;68.0640049;19;9.799832372
1088;114.9072646;224.7851677;88.58705101;19;13.24066464
1089;114.5027531;226.0695348;47.25634847;19;3.288827629
1090;114.7677474;225.2281496;74.33197466;19;15.7129699
1091;114.1522569;227.1823973;11.44463571;19;2.085205083
1092;115.0379514;224.3702234;101.9398829;19;14.62577339
1093;114.1434222;227.2104485;10.54195255;19;1.406491778
1094;114.3365945;226.597106;30.27920389;19;2.63514658
1095;114.9339357;224.7004843;91.31214628;19;17.1405911
1096;115.1036798;224.1615286;108.6556451;19;9.704594519
1097;114.211748;226.993507;17.52309198;19;1.398243438
1098;114.2471391;226.8811365;21.13915313;19;2.231687938
1099;115.014315;224.4452713;99.52485668;19;18.19610069
1100;114.4467587;226.2473231;41.53515559;19;0.761274122
1101;114.1093102;227.3187577;7.056583997;19;3.335298726
1102;114.3180838;226.6558793;28.38789002;19;3.343059268
1103;114.8361723;225.0108934;81.32323733;19;15.66702738
1104;114.1946504;227.0477936;15.7761594;19;1.159083132
1105;114.1098541;227.3170309;7.112152608;19;3.156301371
1106;114.472185;226.1665919;44.13307143;19;0.852272229
1107;114.9179119;224.7513614;89.67493051;19;13.71367217
1108;114.6245229;225.6829027;59.69810035;19;5.291950082
1109;114.1871208;227.0717008;15.00683089;19;1.966832672
1110;114.532076;225.9764316;50.25239526;19;1.187101874
1111;114.3137775;226.6695525;27.94788884;19;1.813176284
1112;114.879988;224.871774;85.80007705;19;13.22437661
1113;115.0476018;224.3395823;102.9259085;19;13.22998458
1114;114.7112379;225.4075735;68.55814617;19;12.60706956
1115;114.9607306;224.6154076;94.04990114;19;20.59659099
1116;114.4977317;226.0854783;46.74329011;19;2.648615937
1117;114.9664361;224.5972921;94.63285363;19;19.33434612
1118;114.5004211;226.0769391;47.01808259;19;2.698162092
1119;114.7450603;225.3001838;72.01392571;19;13.771891
1120;114.9695657;224.5873552;94.95262079;19;22.42150169
1121;114.9764763;224.5654131;95.65871376;19;19.6406115
1122;115.0095507;224.4603986;99.03806246;19;20.12862034
1123;114.966927;224.5957331;94.6830204;19;21.36810319
1124;114.1835822;227.0829363;14.64527235;19;1.690826612
1125;114.699447;225.4450107;67.35342211;19;6.886073485
1126;114.7343076;225.3343245;70.91528339;19;16.21865572
1127;114.8982981;224.8136375;87.67089756;19;12.54910851
1128;114.4753681;226.1564851;44.45830386;19;0.993712921
1129;114.7409902;225.3131065;71.59807514;19;15.02391898
1130;114.2061761;227.0111983;16.95378959;19;2.342917912
1131;114.1713135;227.1218908;13.39172397;19;2.594933307
1132;114.8761319;224.8840174;85.40608441;19;13.67105486
1133;114.1621158;227.1510945;12.45195508;19;2.691795776
1134;114.530012;225.9829849;50.04151123;19;1.630602445
1135;114.1126879;227.3080333;7.401691203;19;3.404857486
1136;114.4995448;226.0797213;46.92854891;19;2.957988064
1137;114.7979015;225.1324072;77.41294701;19;16.55230577
1138;115.112433;224.1337361;109.55;19;9.794407727
1139;114.0896714;227.381113;5.05;19;6.029458745
1140;57.97405145;102.5057537;34.78460441;20;2.226206718
1141;57.97228088;102.5485492;43.02184135;20;1.598114153
1142;57.96254054;102.783978;88.33698605;20;9.187673701
1143;57.9705492;102.5904047;51.07816243;20;0.959255795
1144;57.97001174;102.6033955;53.57862252;20;0.940118985
1145;57.97666366;102.4426153;22.63178521;20;2.363455228
1146;57.95817179;102.8895729;108.6617904;20;3.446042078
1147;57.960493;102.8334681;97.86279041;20;3.704675513
1148;57.96275579;102.7787755;87.33560393;20;9.457318583
1149;57.9697024;102.6108723;55.01775334;20;1.386462263
1150;57.97798162;102.4107596;16.50022163;20;1.859883087
1151;57.95843065;102.8833162;107.4575108;20;3.936549118
1152;57.96689605;102.6787033;68.07380453;20;4.702916326
1153;57.9599965;102.8454689;100.1726928;20;3.199685586
1154;57.96306418;102.7713214;85.90085935;20;9.337080318
1155;57.96084015;102.8250774;96.24776649;20;5.440009107
1156;57.97452799;102.4942354;32.56757276;20;1.389134321
1157;57.97740276;102.4247509;19.19324899;20;2.301348904
1158;57.96984444;102.6074392;54.35694806;20;1.139623894
1159;57.97895773;102.3871665;11.95903835;20;3.087493251
1160;57.97675338;102.4404468;22.21439212;20;2.825037082
1161;57.9589515;102.870727;105.0343481;20;3.398534823
1162;57.97491778;102.484814;30.75414615;20;5.146519782
1163;57.96449932;102.7366333;79.2241178;20;8.14132126
1164;57.97911686;102.3833203;11.21873542;20;2.87657075
1165;57.9688133;102.6323624;59.15415028;20;1.98649587
1166;57.97008674;102.6015828;53.22970878;20;1.849840009
1167;57.96652046;102.6877813;69.82113403;20;4.940344805
1168;57.97642536;102.4483752;23.74043777;20;3.680880104
1169;57.96420745;102.7436881;80.58201572;20;10.13309882
1170;57.97477936;102.4881598;31.39815733;20;2.729624721
1171;57.97870406;102.3932978;13.13918585;20;2.803185517
1172;57.96606146;102.6988757;71.95657115;20;6.7601881
1173;57.97060503;102.5890555;50.81846885;20;0.727807209
1174;57.97695559;102.4355591;21.27361762;20;1.546544637
1175;57.97820564;102.4053449;15.45800307;20;1.296329726
1176;57.9722329;102.5497089;43.24506614;20;1.942496718
1177;57.96133729;102.8130612;93.93489449;20;5.836681518
1178;57.97155776;102.5660274;46.38603597;20;1.179845007
1179;57.96488467;102.7273194;77.43137621;20;6.854404238
1180;57.98038971;102.3525549;5.297034856;20;1.695802177
1181;57.97338438;102.5218771;37.88802305;20;1.786031206
1182;57.96841461;102.6419989;61.00896776;20;0.820976837
1183;57.96846304;102.6408283;60.78365258;20;0.942996185
1184;57.96780148;102.6568187;63.86146532;20;1.138963464
1185;57.96933914;102.6196525;56.70775515;20;1.717114959
1186;57.97958018;102.3721216;9.063206067;20;1.87386496
1187;57.96141046;102.8112926;93.59447504;20;4.953674872
1188;57.95968467;102.8530059;101.6234238;20;2.601279012
1189;57.95968517;102.8529937;101.6210732;20;2.771402188
1190;57.97709353;102.4322252;20.63190577;20;3.014105093
1191;57.97247428;102.5438746;42.12208743;20;2.102790712
1192;57.97633168;102.4506394;24.17624793;20;2.940735831
1193;57.96686271;102.6795092;68.22891498;20;3.259235019
1194;57.98017605;102.3577192;6.291046728;20;0.788689126
1195;57.95798088;102.8941874;109.55;20;4.315599374
1196;57.98044281;102.3512715;5.05;20;1.223717019
1197;238.7380225;146.17866;16.42138275;21;4.568101124
1198;239.8417312;146.8034953;83.68924589;21;4.85381377
1199;239.6156312;146.6754948;69.90910379;21;2.796683833
1200;239.4878494;146.6031546;62.12117498;21;0.807963292
1201;240.1999483;147.0062905;105.5215514;21;2.160832599
1202;238.877031;146.2573559;24.89354863;21;6.849507973
1203;238.9159944;146.279414;27.26825624;21;5.141800342
1204;239.3015849;146.4977059;50.76888919;21;2.029027422
1205;240.2081211;147.0109172;106.0196561;21;1.798536239
1206;238.7371891;146.1781882;16.37059061;21;7.430795238
1207;239.8533471;146.8100714;84.3972073;21;3.595155242
1208;239.6876439;146.7162629;74.29807246;21;3.899546007
1209;238.5956251;146.0980455;7.742671086;21;4.452073104
1210;238.6704385;146.1403991;12.30233165;21;6.504665104
1211;239.7981989;146.7788507;81.03607923;21;3.438296073
1212;239.2575934;146.4728012;48.08772996;21;1.479586175
1213;240.2564507;147.0382778;108.9652099;21;1.893639318
1214;239.1589209;146.4169405;42.07392931;21;2.166570569
1215;240.1657906;146.986953;103.4397345;21;2.30050581
1216;238.8786891;146.2582946;24.99460693;21;4.893273645
1217;238.8184072;146.2241676;21.320598;21;7.5934084
1218;239.8030169;146.7815783;81.32972298;21;4.669670027
1219;239.1580953;146.4164731;42.02361056;21;2.894828453
1220;239.5870992;146.6593422;68.1701642;21;4.875311957
1221;239.3033461;146.4987029;50.8762273;21;2.206940264
1222;239.4816803;146.5996621;61.74518189;21;0.92731907
1223;239.3813415;146.5428579;55.62982036;21;0.735689701
1224;239.6608848;146.701114;72.66717997;21;2.630735983
1225;239.1781849;146.4278462;43.24801006;21;1.772459626
1226;238.6894393;146.1511559;13.46037922;21;5.627932174
1227;239.0752237;146.3695575;36.97282458;21;4.588536733
1228;239.1250326;146.3977555;40.00853439;21;4.81262162
1229;240.2109574;147.012523;106.1925217;21;1.634526113
1230;239.4894936;146.6040854;62.22138101;21;0.943021915
1231;239.5428129;146.6342707;65.47103947;21;2.157298912
1232;238.8429512;146.2380626;22.81648523;21;8.586759887
1233;239.3003277;146.4969942;50.692267;21;2.033137198
1234;239.3785057;146.5412525;55.45698828;21;0.613355688
1235;239.4467312;146.5798766;59.61513858;21;0.980147619
1236;238.5837138;146.0913022;7.016710713;21;6.014836312
1237;239.8993615;146.8361212;87.20164874;21;4.623029957
1238;239.6129212;146.6739606;69.7439364;21;4.088210766
1239;239.8660491;146.8172623;85.17135277;21;4.97148609
1240;238.6808882;146.1463149;12.93921114;21;6.238422282
1241;238.8909947;146.2652611;25.7445965;21;5.205779605
1242;239.8582929;146.8128713;84.6986376;21;4.584277906
1243;239.6888798;146.7169626;74.37339487;21;3.446597775
1244;240.2300768;147.0233469;107.3577965;21;1.68419611
1245;239.0686079;146.3658121;36.56961221;21;5.930508698
1246;239.3263383;146.5117193;52.27753322;21;1.990883088
1247;240.2305593;147.0236201;107.387202;21;0.957462311
1248;239.2097917;146.4457396;45.17435383;21;1.692048031
1249;238.9024159;146.271727;26.44068834;21;4.322785599
1250;238.9492899;146.2982634;29.29752053;21;3.367035538
1251;240.0713511;146.9334886;97.6839222;21;2.104490097
1252;240.2660458;147.0437098;109.55;21;2.124748816
1253;238.5514446;146.0730339;5.05;21;3.993817949
1254;161.2940083;256.797368;43.42830494;22;3.495730027
1255;162.3127399;257.3866357;98.17739392;22;2.026972949
1256;160.8271164;256.5273024;18.33640515;22;1.181249327
1257;162.3770375;257.4238275;101.632901;22;1.488433898
1258;161.6411088;256.9981423;62.08232009;22;4.188232661
1259;161.7041965;257.0346342;65.47280332;22;5.985455336
1260;161.9040407;257.1502307;76.21291623;22;7.031796164
1261;161.8994687;257.1475861;75.96720611;22;10.06653129
1262;161.0335798;256.6467276;29.43224889;22;0.574500499
1263;161.4971371;256.9148643;54.34493278;22;3.368582048
1264;160.8430073;256.5364943;19.19042181;22;0.584790874
1265;161.8713196;257.1313038;74.45440591;22;5.833723407
1266;162.2428107;257.3461864;94.41923192;22;4.147503626
1267;161.4967578;256.914645;54.32455201;22;3.807453612
1268;162.0337633;257.2252665;83.18451947;22;5.78736075
1269;161.1960164;256.7406863;38.16198411;22;0.77050509
1270;162.0540253;257.2369867;84.27344605;22;5.432481493
1271;162.2002723;257.3215807;92.13311296;22;3.94401722
1272;161.2362837;256.7639782;40.32604274;22;1.85206491
1273;162.4740352;257.4799341;106.8457902;22;1.928224161
1274;161.6602343;257.0092051;63.11017298;22;5.667369125
1275;161.9972839;257.2041656;81.22402675;22;5.918207582
1276;161.0506482;256.6566006;30.34954757;22;0.500127401
1277;160.869322;256.5517155;20.60463596;22;0.673232121
1278;161.6116241;256.9810874;60.49774324;22;3.049961482
1279;162.2140828;257.3295692;92.87532201;22;2.815252492
1280;161.1967366;256.7411029;38.20068991;22;0.988947757
1281;161.5035065;256.9185486;54.68723887;22;3.253310362
1282;161.9830558;257.1959356;80.45937482;22;5.530119914
1283;162.2957034;257.3767812;97.26180925;22;1.606542794
1284;162.382149;257.4267842;101.9076085;22;1.46981422
1285;161.2629812;256.7794209;41.76083333;22;2.651417998
1286;161.9216414;257.1604115;77.15882084;22;6.560550523
1287;161.0602032;256.6621275;30.86305321;22;1.097950959
1288;160.6377477;256.4177654;8.159277441;22;0.42354757
1289;161.2809279;256.7898018;42.72532865;22;2.978198074
1290;161.4393021;256.8814107;51.23674204;22;5.063485243
1291;162.1462528;257.2903341;89.2299749;22;5.199340509
1292;162.1823365;257.3112061;91.16920133;22;4.387259692
1293;162.0672468;257.2446344;84.98400402;22;5.991454045
1294;162.3252564;257.3938756;98.8500596;22;1.832314639
1295;161.9059783;257.1513515;76.31704575;22;7.460514889
1296;161.6477792;257.0020006;62.44080211;22;6.521518307
1297;161.4706673;256.8995533;52.92238266;22;4.298575575
1298;162.1608337;257.2987682;90.01358905;22;4.54041402
1299;161.6845932;257.0232951;64.41927651;22;7.793022475
1300;160.8681315;256.5510269;20.54065753;22;0.534427347
1301;162.3270559;257.3949165;98.94676858;22;1.595447019
1302;161.4820479;256.9061362;53.53400218;22;4.46756245
1303;162.4179364;257.4474848;103.8309073;22;2.486392503
1304;161.1649763;256.7227316;36.4938102;22;0.765484872
1305;161.1997218;256.7428296;38.36111765;22;1.194650532
1306;160.9496762;256.598195;24.92306582;22;0.751064344
1307;161.4947643;256.9134919;54.21741636;22;3.608951978
1308;161.7950359;257.0871788;70.35473432;22;6.465555904
1309;162.5243531;257.5090397;109.55;22;3.894497603
1310;160.5798925;256.3843001;5.05;22;0.240780917
1311;124.6067262;257.1238777;47.48534084;23;3.328506977
1312;124.7397043;256.5935483;24.64754317;23;0.512148134
1313;124.5095515;257.5114197;64.1742253;23;7.068429308
1314;124.3628948;258.0963006;89.36119667;23;8.071307495
1315;124.6472706;256.9621827;40.52219903;23;1.322521582
1316;124.7669021;256.4850807;19.97655614;23;0.260791488
1317;124.5038614;257.5341123;65.15144639;23;5.97129984
1318;124.6240519;257.0547809;44.5097942;23;2.018266631
1319;124.2700663;258.4665095;105.3036566;23;10.40156608
1320;124.7966814;256.3663182;14.86223574;23;0.44284608
1321;124.2536057;258.532156;108.1306201;23;8.868176842
1322;124.8027447;256.3421371;13.82091572;23;0.398593872
1323;124.5733843;257.2568481;53.21149995;23;7.636465887
1324;124.3169524;258.2795231;97.25138438;23;14.64750885
1325;124.2631497;258.4940935;106.4915179;23;7.429472577
1326;124.5193169;257.4724742;62.49710011;23;9.154108859
1327;124.813315;256.2999816;12.00555396;23;0.713768926
1328;124.2630645;258.4944333;106.506151;23;7.742633568
1329;124.3445117;258.169614;92.51832447;23;9.42689311
1330;124.3777615;258.0370108;86.8079761;23;8.840553665
1331;124.7206107;256.6696954;27.92669491;23;0.491709525
1332;124.6245746;257.0526964;44.42002872;23;2.528031989
1333;124.7085756;256.7176925;29.99361477;23;0.430859089
1334;124.3420078;258.1795998;92.9483464;23;9.881906989
1335;124.338042;258.1954158;93.62943531;23;9.921639527
1336;124.3938802;257.9727278;84.03972753;23;7.153124005
1337;124.7737075;256.45794;18.8077857;23;0.407536693
1338;124.3089204;258.3115556;98.63081541;23;13.03537847
1339;124.2964788;258.3611738;100.7675427;23;13.41781127
1340;124.7372216;256.6034494;25.07391808;23;0.424625987
1341;124.6589348;256.9156645;38.51896923;23;0.669665161
1342;124.4049633;257.9285272;82.1363004;23;7.779436405
1343;124.4234102;257.8549593;78.96821329;23;8.761027907
1344;124.8319021;256.2258544;8.813385301;23;0.426251386
1345;124.5730075;257.258351;53.27622026;23;7.912401136
1346;124.46914;257.6725846;71.11453697;23;7.336578049
1347;124.5752727;257.2493173;52.88719708;23;7.5796185
1348;124.6434543;256.9774022;41.17760562;23;1.767818705
1349;124.4545141;257.7309139;73.62639745;23;9.717669015
1350;124.6164879;257.0849472;45.80885793;23;1.69621479
1351;124.7741189;256.4562995;18.73713904;23;0.267369042
1352;124.8285665;256.2391571;9.38624521;23;0.598981935
1353;124.6792106;256.8348027;35.0367836;23;1.17087677
1354;124.7105366;256.7098718;29.65682808;23;0.589294997
1355;124.4146289;257.88998;80.47632585;23;10.12885273
1356;124.650522;256.9492156;39.96379132;23;1.001714
1357;124.42316;257.855957;79.01118115;23;8.746950177
1358;124.3181904;258.2745861;97.03877941;23;13.17878648
1359;124.6764988;256.8456176;35.50251058;23;0.590113263
1360;124.5032849;257.5364113;65.25044707;23;5.135107113
1361;124.7741599;256.456136;18.73009854;23;0.391910004
1362;124.8259977;256.2494019;9.827419706;23;0.694039073
1363;124.5383691;257.3964921;59.22504884;23;10.15477241
1364;124.7541289;256.5360213;22.17023352;23;0.5121028
1365;124.612177;257.1021392;46.54920594;23;2.697542342
1366;124.245341;258.5651162;109.55;23;11.26238507
1367;124.8538153;256.1384627;5.05;23;0.375242557
1368;222.7202359;53.88673998;77.48361747;24;0.912961909
1369;222.2684568;53.82956458;45.6043399;24;0.632309796
1370;222.2207406;53.8235258;42.23729981;24;0.69663019
1371;222.9796612;53.91957182;95.7896652;24;0.39721312
1372;222.0122213;53.79713641;27.52337387;24;1.774886774
1373;221.8529305;53.7769772;16.28320649;24;1.874678577
1374;222.0952807;53.80764808;33.38436502;24;2.495971923
1375;222.8124112;53.89840532;83.98786252;24;1.612977735
1376;221.7776003;53.7674437;10.96761454;24;1.35336051
1377;223.1547838;53.94173466;108.146992;24;2.06145579
1378;222.2018541;53.82113559;40.90459434;24;0.950275493
1379;222.0335026;53.7998297;29.02506976;24;2.199438072
1380;222.631502;53.87551016;71.22221024;24;0.261241547
1381;222.1111748;53.80965958;34.50591513;24;1.557571324
1382;222.0174364;53.79779642;27.89137675;24;2.138690536
1383;221.9075309;53.78388721;20.1360167;24;2.334396066
1384;222.190422;53.8196888;40.09790288;24;0.427214381
1385;221.7870308;53.76863718;11.63306422;24;1.059082946
1386;223.1734668;53.9440991;109.4653348;24;2.668936308
1387;222.4880338;53.85735339;61.09854178;24;1.05639386
1388;222.3526823;53.84022383;51.54761985;24;0.428285262
1389;223.0872499;53.93318783;103.3815387;24;1.27881303
1390;222.7674178;53.89271113;80.81295384;24;1.390824703
1391;223.1308577;53.93870665;106.4586692;24;1.580251057
1392;222.6553439;53.8785275;72.9045863;24;0.352684678
1393;222.2984349;53.83335848;47.71970757;24;0.831559515
1394;221.9705634;53.79186436;24.58383764;24;1.865269669
1395;223.0226751;53.92501549;98.82488824;24;1.14048468
1396;222.9992914;53.92205615;97.17484817;24;0.423508701
1397;222.6430107;53.87696666;72.03431015;24;0.337444112
1398;221.6988812;53.75748132;5.412889682;24;1.097674124
1399;221.7085899;53.75871002;6.097976791;24;1.3388024
1400;223.1713673;53.9438334;109.3171865;24;2.4850605
1401;222.5933433;53.87068094;68.52958311;24;0.387467423
1402;222.594326;53.8708053;68.59892554;24;0.527209621
1403;221.9006462;53.78301591;19.65020735;24;2.082914478
1404;221.7514792;53.76413792;9.124408508;24;1.791839148
1405;222.9894373;53.92080904;96.4795;24;0.346216901
1406;223.0822379;53.93255353;103.0278707;24;1.222132913
1407;222.6854341;53.88233559;75.02786406;24;0.260356286
1408;221.7346581;53.7620091;7.93744459;24;1.481067506
1409;222.4516852;53.85275325;58.53364436;24;0.64596896
1410;222.431873;53.8502459;57.13562078;24;1.914320895
1411;222.2320382;53.82495558;43.03450234;24;0.728966073
1412;221.7874804;53.76869409;11.66479161;24;0.70315927
1413;222.2057347;53.82162672;41.17843034;24;1.041386166
1414;222.4532272;53.8529484;58.64245329;24;0.506423694
1415;222.5613808;53.86663589;66.27418839;24;0.166424871
1416;222.1256709;53.81149415;35.52881749;24;1.693113981
1417;222.793662;53.89603248;82.66484031;24;1.107558987
1418;222.9777186;53.91932597;95.65258416;24;0.640702552
1419;221.8108395;53.77165033;13.31310358;24;1.267401653
1420;222.895046;53.90886325;89.81888744;24;1.205364459
1421;223.0584439;53.92954225;101.3488738;24;1.518212753
1422;222.274145;53.83028446;46.00572391;24;0.655267096
1423;223.1746667;53.94425095;109.55;24;2.815690058
1424;221.6937385;53.75683047;5.05;24;1.450961523
1425;271.9668881;269.6015827;73.03227961;25;1.21991949
1426;272.8472886;270.6346716;41.17404668;25;0.442413749
1427;272.6757691;270.4334053;47.38066426;25;0.508692933
1428;272.3048312;269.9981354;60.80344849;25;1.06309374
1429;272.5057785;270.2339331;53.53195557;25;2.563730459
1430;273.0333524;270.8530046;34.44112624;25;0.685923385
1431;273.2714712;271.1324204;25.82454431;25;0.527217256
1432;272.3285307;270.0259451;59.9458572;25;1.030200936
1433;272.2100487;269.8869148;64.23325461;25;1.099024764
1434;273.3270458;271.1976334;23.81351615;25;1.005438318
1435;272.5329797;270.2658519;52.54765062;25;1.468656656
1436;271.5369925;269.09713;88.58851295;25;1.722611173
1437;271.8279377;269.4385341;78.06034858;25;1.133983388
1438;272.7613704;270.5338525;44.28308879;25;0.415393422
1439;273.6271853;271.5498262;12.95264888;25;0.911910631
1440;273.5211982;271.4254578;16.78790457;25;0.45052149
1441;273.4674936;271.3624392;18.7312629;25;0.707660487
1442;271.4555923;269.0016125;91.53406721;25;2.125122291
1443;271.8539585;269.4690676;77.1187613;25;1.383598323
1444;273.6482597;271.5745557;12.19004644;25;0.963542121
1445;271.3047079;268.8245602;96.99398063;25;1.409732241
1446;272.6299468;270.3796361;49.03879133;25;0.466340403
1447;271.7073881;269.2970775;82.42256574;25;2.296067092
1448;272.9164406;270.7158167;38.67170565;25;0.818260164
1449;273.5883388;271.5042426;14.35835103;25;0.2952818
1450;272.8524442;270.6407214;40.98748343;25;0.420188536
1451;272.7907115;270.5682823;43.22134878;25;0.373544872
1452;272.6770964;270.4349628;47.33263373;25;0.601950781
1453;273.3282683;271.199068;23.76927838;25;1.03472898
1454;271.1830685;268.6818247;101.3956332;25;4.854096598
1455;273.1227615;270.95792;31.20576274;25;0.439795894
1456;271.3565906;268.8854409;95.11655019;25;1.206078047
1457;271.5160755;269.0725853;89.34541955;25;2.011423731
1458;271.3498303;268.8775082;95.36117846;25;0.877207114
1459;271.7679867;269.3681857;80.2297398;25;1.086513104
1460;271.3077593;268.8281407;96.88356443;25;1.40460747
1461;271.9047773;269.5287;75.27982681;25;1.627417401
1462;271.271306;268.7853653;98.2026649;25;2.607848349
1463;273.0562623;270.8798878;33.61210774;25;0.440195859
1464;271.8923706;269.5141415;75.72877809;25;1.219623059
1465;273.2143758;271.065423;27.89060095;25;0.425663469
1466;272.0099793;269.6521472;71.47298101;25;1.034962236
1467;273.600132;271.5180811;13.93160065;25;0.34848069
1468;272.9325852;270.7347613;38.08749633;25;0.462447276
1469;273.0162235;270.832905;35.06095469;25;0.84424203
1470;272.4527865;270.1717508;55.44952627;25;1.814080034
1471;273.1619248;271.0038753;29.78859906;25;0.531896131
1472;272.3145421;270.0095306;60.45204768;25;1.137392425
1473;271.2800743;268.7956543;97.88537627;25;1.686680873
1474;271.6107969;269.1837343;85.9178242;25;1.67679533
1475;273.4684487;271.3635599;18.69670085;25;0.729448282
1476;273.6457058;271.5715588;12.2824625;25;0.742640079
1477;273.0939019;270.9240551;32.25008077;25;0.601016322
1478;273.3923036;271.2742089;21.45209357;25;0.738286367
1479;273.505973;271.4075921;17.3388434;25;0.573917341
1480;270.957723;268.4173975;109.55;25;3.673476427
1481;273.8455745;271.8060909;5.05;25;3.22695383
1482;185.7549549;69.22114696;62.26300216;26;0.513375046
1483;186.170908;69.27680492;93.48355499;26;1.070394106
1484;185.0378391;69.12519095;8.437815262;26;2.959830822
1485;185.7089519;69.21499138;58.81011297;26;0.57939907
1486;185.1828682;69.14459705;19.32339475;26;3.097241554
1487;185.1961152;69.14636961;20.31768794;26;2.970107147
1488;185.3895075;69.17224708;34.83329722;26;0.683086669
1489;185.6110166;69.20188683;51.45930035;26;0.333723321
1490;185.9264107;69.24408916;75.13210839;26;0.3775268
1491;185.4246158;69.17694487;37.46845685;26;0.333422097
1492;185.8907312;69.23931495;72.45408081;26;0.33331691
1493;185.4441577;69.17955974;38.93523016;26;1.311035298
1494;185.140206;69.13888849;16.1212608;26;3.182743092
1495;186.2374182;69.28570453;98.47566868;26;1.533434771
1496;185.1587545;69.14137044;17.51347263;26;2.071968631
1497;186.0515071;69.26082809;84.52157789;26;0.430915611
1498;186.1679657;69.27641122;93.2627157;26;0.871798173
1499;185.7083947;69.21491682;58.76829056;26;0.405094255
1500;185.7871813;69.22545912;64.68184368;26;0.288098573
1501;185.0821168;69.13111567;11.76120619;26;3.797478681
1502;185.9172423;69.24286236;74.44394918;26;0.253820474
1503;185.8962441;69.24005263;72.86787034;26;0.333577471
1504;185.0790747;69.13070862;11.53287402;26;3.644173784
1505;185.8136136;69.22899598;66.66579986;26;0.408149831
1506;185.0133069;69.12190835;6.596487335;26;5.442695441
1507;185.119395;69.13610381;14.55923151;26;2.086917548
1508;186.2178226;69.28308249;97.00486841;26;1.429306666
1509;186.2623114;69.28903545;100.3440986;26;1.740663067
1510;186.2523608;69.28770397;99.59722525;26;1.526865329
1511;186.166343;69.27619409;93.14091849;26;1.403157246
1512;185.4699022;69.18300456;40.86755442;26;2.139633172
1513;185.423371;69.1767783;37.37501778;26;0.478848929
1514;185.8159486;69.22930843;66.84106235;26;0.334719189
1515;185.9225224;69.24356888;74.84026162;26;0.441058942
1516;185.9169619;69.24282484;74.4229058;26;0.302241302
1517;186.1136374;69.26914164;89.18494776;26;0.91867837
1518;185.9699871;69.24992005;78.40286386;26;0.580097037
1519;186.3797172;69.30474532;109.1563312;26;3.642451356
1520;186.246255;69.28688698;99.13894351;26;3.501816657
1521;186.0128804;69.25565952;81.62234043;26;0.5671568
1522;185.5312008;69.19120682;45.46849474;26;0.653893004
1523;186.2124262;69.2823604;96.59982636;26;2.447461506
1524;185.9758158;69.25069998;78.84035137;26;0.378453529
1525;186.0101536;69.25529465;81.41767235;26;0.975181347
1526;185.3968345;69.1732275;35.38324552;26;0.491596945
1527;186.0079273;69.25499676;81.25057415;26;0.76451847
1528;186.052938;69.26101957;84.62898147;26;0.335792286
1529;185.1599601;69.14153175;17.60396029;26;1.657499931
1530;185.0414436;69.12567326;8.708363403;26;2.688935717
1531;185.519655;69.18966189;44.60188999;26;1.023915792
1532;186.1785248;69.2778241;94.05525262;26;1.018624399
1533;186.3610576;69.30224851;107.7557818;26;2.753199244
1534;186.0472407;69.26025721;84.20134896;26;0.519801233
1535;185.6834746;69.2115823;56.89784029;26;0.240813788
1536;185.9257064;69.24399493;75.07924708;26;0.605041574
1537;186.3849621;69.30544712;109.55;26;4.741014789
1538;184.992703;69.11915137;5.05;26;5.064177882
1539;155.9879057;73.28274112;65.14365962;27;0.91935674
1540;155.9590939;73.2821521;67.18837559;27;0.703915331
1541;156.617674;73.29561594;20.45023081;27;2.342712261
1542;155.7283913;73.27743567;83.56089027;27;0.355549412
1543;156.4530296;73.29225;32.13471996;27;0.968023898
1544;155.7480132;73.27783682;82.16835966;27;1.26111623
1545;155.6734901;73.27631328;87.45711837;27;0.808120673
1546;155.9836791;73.28265471;65.44361055;27;0.544522471
1547;156.5849803;73.29494756;22.77043915;27;1.311114303
1548;155.4335535;73.27140808;104.4849532;27;1.770812083
1549;156.6840043;73.29697198;15.74289993;27;2.116717364
1550;156.3171854;73.28947283;41.77531579;27;0.341087729
1551;156.519328;73.29360538;27.42965346;27;1.134115701
1552;156.0136199;73.28326681;63.31876875;27;0.588685574
1553;156.3988924;73.29114323;35.97673067;27;0.549332272
1554;156.2576681;73.28825607;45.99914456;27;0.522738788
1555;156.0970215;73.28497186;57.39991901;27;0.27619301
1556;156.6502349;73.29628161;18.13944527;27;2.519068449
1557;156.7222952;73.2977548;13.0254633;27;2.96045114
1558;156.5412659;73.29405388;25.87275964;27;0.866950766
1559;156.2261053;73.28761081;48.23909837;27;0.755412381
1560;155.6791459;73.27642891;87.05573803;27;1.377129482
1561;156.4621555;73.29243656;31.48707432;27;0.963262619
1562;155.3880855;73.27047854;107.7117246;27;1.779871386
1563;155.9736508;73.2824497;66.15529555;27;1.047189478
1564;156.6197379;73.29565814;20.30375763;27;1.946667208
1565;155.7432975;73.27774041;82.50302421;27;1.195021989
1566;156.3205436;73.28954149;41.53699281;27;0.222373476
1567;156.012582;73.28324559;63.39242829;27;0.364439283
1568;156.3668585;73.29048834;38.25011362;27;0.402074366
1569;156.6904117;73.29710298;15.28817364;27;2.246311713
1570;156.6295303;73.29585833;19.60880697;27;2.34103789
1571;155.7907756;73.27871104;79.13359281;27;0.436137491
