1800,8, 1 -1.0000000E+08,X,Y,Z,Cu,Mo,length_of_core,From,To 
1735,K55S34,1,1899.95,3483.0708,4746.6587,0.848,0.086,15,615,630
1736,K55S34,1,1899.95,3476.261,4733.2935,0.806,0.061,15,630,645
1737,K55S34,1,1899.95,3469.4512,4719.9282,0.85,0.114,15,645,660
1738,K55S34,1,1899.95,3462.6411,4706.563,0.773,0.094,15,660,675
1739,K55S34,1,1899.95,3455.8313,4693.1982,0.955,0.131,15,675,690
1740,K55S34,1,1899.95,3449.0215,4679.833,0.763,0.1,15,690,705
1741,K55S34,1,1899.95,3442.2117,4666.4678,0.756,0.066,15,705,720
1742,K55S34,1,1899.95,3435.4019,4653.1025,0.816,0.157,15,720,735
1743,K55S34,1,1899.95,3428.5918,4639.7378,0.756,0.09,15,735,750
1744,K55S34,1,1899.95,3421.782,4626.3726,0.733,0.075,15,750,765
1745,K55S34,1,1899.95,3414.9722,4613.0073,0.817,0.065,15,765,780
1746,K55S34,1,1899.95,3408.1624,4599.6426,0.808,0.113,15,780,795
1747,K55S34,1,1899.95,3401.3525,4586.2773,0.712,0.101,15,795,810
1748,K55S34,1,1899.95,3394.5427,4572.9121,0.7,0.158,15,810,825
1749,K55S34,1,1899.95,3387.7327,4559.5469,0.788,0.103,15,825,840
1750,K55S34,1,1899.95,3380.9229,4546.1821,0.706,0.083,15,840,855
1751,K55S34,1,1899.95,3374.113,4532.8169,0.617,0.063,15,855,870
1752,K55S34,1,1899.95,3367.3032,4519.4517,0.679,0.071,15,870,885
1753,K55S34,1,1899.95,3360.4934,4506.0869,0.579,0.051,15,885,900
1754,K55S34,1,1899.95,3353.6833,4492.7217,0.559,0.06,15,900,915
1755,K55S34,1,1899.95,3346.8735,4479.3564,0.665,0.082,15,915,930
1756,K55S34,1,1899.95,3340.0637,4465.9912,0.734,0.056,15,930,945
1757,K55S34,1,1899.95,3333.2539,4452.6265,0.833,0.08,15,945,960
1758,K55S34,1,1899.95,3326.4441,4439.2612,0.928,0.091,15,960,975
1759,K55S34,1,1899.95,3319.6343,4425.896,0.783,0.058,15,975,990
1760,K55S34,1,1899.95,3312.8242,4412.5308,0.943,0.102,15,990,1005
1761,K55S34,1,1899.95,3306.0144,4399.166,0.715,0.064,15,1005,1020
1762,K55S34,1,1899.95,3299.2046,4385.8008,0.661,0.081,15,1020,1035
1763,K55S34,1,1899.95,3293.0757,4373.772,0.659,0.075,12,1035,1047
1764,K65S19,1,1916.4,3383.3655,5167.6372,0.635,0.037,5,55,60
1765,K65S19,1,1916.4,3378.8257,5158.7271,0.731,0.107,15,60,75
1766,K65S19,1,1916.4,3372.0156,5145.3623,0.741,0.133,15,75,90
1767,K65S19,1,1916.4,3365.2058,5131.9971,0.785,0.117,15,90,105
1768,K65S19,1,1916.4,3358.396,5118.6318,0.762,0.109,15,105,120
1769,K65S19,1,1916.4,3351.5862,5105.2666,0.717,0.107,15,120,135
1770,K65S19,1,1916.4,3344.7764,5091.9019,0.732,0.051,15,135,150
1771,K65S19,1,1916.4,3337.9666,5078.5366,0.676,0.054,15,150,165
1772,K65S19,1,1916.4,3331.1565,5065.1714,0.658,0.055,15,165,180
1773,K65S19,1,1916.4,3324.3467,5051.8062,0.675,0.054,15,180,195
1774,K65S19,1,1916.4,3317.5369,5038.4414,0.625,0.041,15,195,210
1775,K65S19,1,1916.4,3310.7271,5025.0762,0.65,0.041,15,210,225
1776,K65S19,1,1916.4,3303.9172,5011.7109,0.583,0.042,15,225,240
1777,K65S19,1,1916.4,3297.1072,4998.3462,0.638,0.059,15,240,255
1778,K65S19,1,1916.4,3290.2974,4984.981,0.689,0.047,15,255,270
1779,K65S19,1,1916.4,3283.4875,4971.6157,0.677,0.146,15,270,285
1780,K65S19,1,1916.4,3276.6777,4958.2505,0.752,0.096,15,285,300
1781,K65S19,1,1916.4,3269.8679,4944.8857,0.759,0.176,15,300,315
1782,K65S19,1,1916.4,3263.0581,4931.5205,0.717,0.074,15,315,330
1783,K65S19,1,1916.4,3256.248,4918.1553,0.637,0.039,15,330,345
1784,K65S19,1,1916.4,3249.4382,4904.7905,0.735,0.105,15,345,360
1785,K65S19,1,1916.4,3242.6284,4891.4253,0.74,0.116,15,360,375
1786,K65S19,1,1916.4,3235.8186,4878.0601,0.604,0.055,15,375,390
1787,K65S19,1,1916.4,3229.0088,4864.6948,0.59,0.069,15,390,405
1788,K65S19,1,1916.4,3222.1987,4851.3301,0.617,0.081,15,405,420
1789,K65S19,1,1916.4,3215.3889,4837.9648,0.595,0.041,15,420,435
1790,K65S19,1,1916.4,3208.5791,4824.5996,0.636,0.042,15,435,450
1791,K65S19,1,1916.4,3201.7693,4811.2344,0.645,0.042,15,450,465
1792,K65S19,1,1916.4,3194.9595,4797.8696,0.599,0.038,15,465,480
1793,K65S19,1,1916.4,3188.1497,4784.5044,0.639,0.052,15,480,495
1794,K65S19,1,1916.4,3181.3396,4771.1392,0.628,0.055,15,495,510
1795,K65S19,1,1916.4,3174.5298,4757.7744,0.667,0.046,15,510,525
1796,K65S19,1,1916.4,3167.72,4744.4092,0.628,0.067,15,525,540
1797,K65S19,1,1916.4,3160.9102,4731.0439,0.569,0.034,15,540,555
1798,K65S19,1,1916.4,3154.1003,4717.6787,0.611,0.043,15,555,570
1799,K65S19,1,1916.4,3147.2903,4704.314,0.704,0.046,15,570,585
1800,K65S19,1,1916.4,3140.4805,4690.9487,0.795,0.112,15,585,600
